지점,지점명,일시,강수량(mm)
108,서울,2020-08-09 19:00,1.1
108,서울,2020-08-09 20:00,0
108,서울,2020-08-09 21:00,0
108,서울,2020-08-09 22:00,0
108,서울,2020-08-10 3:00,0
108,서울,2020-08-10 4:00,0.9
108,서울,2020-08-10 5:00,0.1
108,서울,2020-08-10 6:00,0
108,서울,2020-08-10 7:00,0.1
108,서울,2020-08-10 8:00,0.7
108,서울,2020-08-10 9:00,1.5
108,서울,2020-08-10 10:00,0.1
108,서울,2020-08-10 11:00,0
108,서울,2020-08-10 12:00,0
108,서울,2020-08-10 13:00,0
108,서울,2020-08-10 15:00,0
108,서울,2020-08-10 16:00,0.8
108,서울,2020-08-10 17:00,28.6
108,서울,2020-08-10 18:00,0.2
108,서울,2020-08-10 19:00,0.2
108,서울,2020-08-10 20:00,0
108,서울,2020-08-10 21:00,0
108,서울,2020-08-10 22:00,0
108,서울,2020-08-10 23:00,1.6
108,서울,2020-08-11 0:00,9.8
108,서울,2020-08-11 1:00,6.2
108,서울,2020-08-11 2:00,4.3
108,서울,2020-08-11 3:00,7.8
108,서울,2020-08-11 4:00,2.6
108,서울,2020-08-11 5:00,18.2
108,서울,2020-08-11 6:00,19.4
108,서울,2020-08-11 7:00,21.8
108,서울,2020-08-11 8:00,14.4
108,서울,2020-08-11 9:00,2
108,서울,2020-08-11 10:00,0.3
108,서울,2020-08-11 11:00,0
108,서울,2020-08-14 8:00,0.2
108,서울,2020-08-14 9:00,0.2
108,서울,2020-08-14 23:00,0
108,서울,2020-08-15 0:00,0
108,서울,2020-08-15 1:00,0
108,서울,2020-08-15 2:00,0
108,서울,2020-08-15 3:00,10.8
108,서울,2020-08-15 4:00,0.5
108,서울,2020-08-15 5:00,0
108,서울,2020-08-15 6:00,2.7
108,서울,2020-08-15 7:00,22.8
108,서울,2020-08-15 8:00,4.9
108,서울,2020-08-15 9:00,2.5
108,서울,2020-08-15 10:00,1.6
108,서울,2020-08-15 11:00,0.2
108,서울,2020-08-15 12:00,0
108,서울,2020-08-15 13:00,4.3
108,서울,2020-08-15 14:00,16.8
108,서울,2020-08-15 15:00,0.1
108,서울,2020-08-15 16:00,0.5
108,서울,2020-08-15 17:00,1
108,서울,2020-08-15 18:00,0.3
108,서울,2020-08-21 10:00,0
108,서울,2020-08-21 11:00,0
108,서울,2020-08-21 12:00,0.4
108,서울,2020-08-21 13:00,2.1
108,서울,2020-08-21 14:00,0
108,서울,2020-08-21 15:00,0
108,서울,2020-08-21 16:00,0
108,서울,2020-08-22 8:00,0
108,서울,2020-08-22 13:00,22.3
108,서울,2020-08-22 14:00,0.7
108,서울,2020-08-22 15:00,2.7
108,서울,2020-08-22 16:00,5.1
108,서울,2020-08-22 17:00,0.5
108,서울,2020-08-22 19:00,7.5
108,서울,2020-08-22 20:00,3.8
108,서울,2020-08-22 22:00,0
108,서울,2020-08-26 20:00,0
108,서울,2020-08-26 21:00,0
108,서울,2020-08-26 22:00,0
108,서울,2020-08-26 23:00,0
108,서울,2020-08-27 0:00,0.6
108,서울,2020-08-27 1:00,0
108,서울,2020-08-27 2:00,0
108,서울,2020-08-27 3:00,0.4
108,서울,2020-08-27 4:00,0.2
108,서울,2020-08-27 6:00,0
108,서울,2020-08-27 7:00,2.5
108,서울,2020-08-27 8:00,2.3
108,서울,2020-08-27 9:00,0.7
108,서울,2020-08-27 10:00,0.2
108,서울,2020-08-27 11:00,0
108,서울,2020-08-27 12:00,0.5
108,서울,2020-08-27 13:00,0
108,서울,2020-08-27 14:00,0.9
108,서울,2020-08-27 15:00,0
108,서울,2020-08-27 16:00,0
108,서울,2020-08-27 22:00,0.2
108,서울,2020-08-27 23:00,0.8
108,서울,2020-08-28 0:00,0
108,서울,2020-08-28 1:00,0.1
108,서울,2020-08-28 2:00,0.2
108,서울,2020-08-28 4:00,0.7
108,서울,2020-08-28 5:00,0.1
108,서울,2020-08-28 6:00,6.5
108,서울,2020-08-28 7:00,0.2
108,서울,2020-08-28 8:00,0
108,서울,2020-08-28 12:00,0
108,서울,2020-08-28 13:00,0
108,서울,2020-08-28 14:00,0
108,서울,2020-08-28 15:00,5.8
108,서울,2020-08-28 16:00,0
108,서울,2020-08-28 19:00,0
108,서울,2020-08-29 3:00,0
108,서울,2020-08-29 4:00,0
108,서울,2020-08-29 11:00,2.4
108,서울,2020-08-29 12:00,4.7
108,서울,2020-08-29 13:00,1.3
108,서울,2020-08-29 14:00,0.1
108,서울,2020-08-29 15:00,0
108,서울,2020-08-29 18:00,0
108,서울,2020-08-29 19:00,0.9
108,서울,2020-08-29 20:00,1.4
108,서울,2020-08-29 21:00,2.8
108,서울,2020-08-29 22:00,0
108,서울,2020-08-30 1:00,0
108,서울,2020-08-30 2:00,12.4
108,서울,2020-08-30 3:00,22.1
108,서울,2020-08-30 4:00,0.6
108,서울,2020-08-30 5:00,2.7
108,서울,2020-08-30 6:00,0.8
108,서울,2020-08-30 7:00,1.2
108,서울,2020-08-30 8:00,0
108,서울,2020-08-30 9:00,0
108,서울,2020-08-30 20:00,2.7
108,서울,2020-08-30 21:00,0
108,서울,2020-08-30 22:00,0
108,서울,2020-08-30 23:00,0
108,서울,2020-09-01 0:00,0
108,서울,2020-09-01 1:00,0
108,서울,2020-09-01 18:00,0
108,서울,2020-09-01 23:00,0
108,서울,2020-09-02 0:00,0
108,서울,2020-09-02 1:00,0
108,서울,2020-09-02 2:00,0
108,서울,2020-09-02 4:00,0
108,서울,2020-09-02 5:00,0
108,서울,2020-09-02 6:00,0
108,서울,2020-09-02 8:00,0.1
108,서울,2020-09-02 9:00,0.4
108,서울,2020-09-02 10:00,0.7
108,서울,2020-09-02 11:00,0.1
108,서울,2020-09-02 12:00,0.3
108,서울,2020-09-02 13:00,1.2
108,서울,2020-09-02 14:00,1.2
108,서울,2020-09-02 15:00,0.1
108,서울,2020-09-02 16:00,0.5
108,서울,2020-09-02 17:00,2.2
108,서울,2020-09-02 18:00,13.2
108,서울,2020-09-02 19:00,8.6
108,서울,2020-09-02 20:00,0.6
108,서울,2020-09-02 21:00,0.1
108,서울,2020-09-02 22:00,0.3
108,서울,2020-09-02 23:00,0.8
108,서울,2020-09-03 0:00,2.9
108,서울,2020-09-03 1:00,4
108,서울,2020-09-03 2:00,2.5
108,서울,2020-09-03 3:00,4.5
108,서울,2020-09-03 4:00,3.9
108,서울,2020-09-03 5:00,2.9
108,서울,2020-09-03 6:00,3
108,서울,2020-09-03 7:00,3.3
108,서울,2020-09-03 8:00,4.1
108,서울,2020-09-03 9:00,1.3
108,서울,2020-09-03 10:00,0
108,서울,2020-09-03 21:00,0
108,서울,2020-09-03 22:00,0.2
108,서울,2020-09-03 23:00,0.1
108,서울,2020-09-06 10:00,0
108,서울,2020-09-06 12:00,0
108,서울,2020-09-06 16:00,0
108,서울,2020-09-06 17:00,0
108,서울,2020-09-06 18:00,0
108,서울,2020-09-06 19:00,0
108,서울,2020-09-06 20:00,0
108,서울,2020-09-06 21:00,1
108,서울,2020-09-06 22:00,0.2
108,서울,2020-09-06 23:00,2.9
108,서울,2020-09-07 0:00,2.3
108,서울,2020-09-07 1:00,1.5
108,서울,2020-09-07 2:00,1.6
108,서울,2020-09-07 3:00,2.2
108,서울,2020-09-07 4:00,2
108,서울,2020-09-07 5:00,0.7
108,서울,2020-09-07 6:00,0
108,서울,2020-09-07 7:00,1
108,서울,2020-09-07 8:00,6
108,서울,2020-09-07 9:00,7.1
108,서울,2020-09-07 10:00,7.3
108,서울,2020-09-07 11:00,4.9
108,서울,2020-09-07 12:00,2.9
108,서울,2020-09-07 13:00,0.5
108,서울,2020-09-07 14:00,0.3
108,서울,2020-09-07 15:00,0.5
108,서울,2020-09-07 16:00,1.8
108,서울,2020-09-07 17:00,3
108,서울,2020-09-07 18:00,1.5
108,서울,2020-09-07 19:00,1
108,서울,2020-09-07 20:00,7
108,서울,2020-09-07 21:00,5.5
108,서울,2020-09-07 22:00,1.5
108,서울,2020-09-07 23:00,0.8
108,서울,2020-09-08 0:00,0.4
108,서울,2020-09-08 1:00,0
108,서울,2020-09-08 8:00,0
108,서울,2020-09-09 1:00,0.1
108,서울,2020-09-09 2:00,0.1
108,서울,2020-09-09 3:00,0
108,서울,2020-09-09 14:00,0
108,서울,2020-09-09 15:00,1.1
108,서울,2020-09-09 18:00,0
108,서울,2020-09-09 19:00,0
108,서울,2020-09-10 4:00,0.1
108,서울,2020-09-10 5:00,0.3
108,서울,2020-09-10 6:00,3.5
108,서울,2020-09-11 16:00,0
108,서울,2020-09-11 17:00,0
108,서울,2020-09-11 18:00,0.2
108,서울,2020-09-11 19:00,0
108,서울,2020-09-11 20:00,0
108,서울,2020-09-11 21:00,0
108,서울,2020-09-11 22:00,0
108,서울,2020-09-11 23:00,0.5
108,서울,2020-09-12 0:00,0.5
108,서울,2020-09-12 1:00,1.6
108,서울,2020-09-12 2:00,1.5
108,서울,2020-09-12 3:00,0.6
108,서울,2020-09-12 4:00,0.3
108,서울,2020-09-12 5:00,0.5
108,서울,2020-09-12 6:00,0.3
108,서울,2020-09-12 7:00,0.1
108,서울,2020-09-12 8:00,0
108,서울,2020-09-12 9:00,0
108,서울,2020-09-12 10:00,0
108,서울,2020-09-12 11:00,0
108,서울,2020-09-12 12:00,0
108,서울,2020-09-12 13:00,0
108,서울,2020-09-12 14:00,0
108,서울,2020-09-12 15:00,0
108,서울,2020-09-12 16:00,0.3
108,서울,2020-09-12 17:00,0.3
108,서울,2020-09-12 18:00,0.2
108,서울,2020-09-12 19:00,0
108,서울,2020-09-12 22:00,0
108,서울,2020-09-12 23:00,0
108,서울,2020-09-14 15:00,0
108,서울,2020-09-16 3:00,0
108,서울,2020-09-16 4:00,0
108,서울,2020-09-16 5:00,0
108,서울,2020-09-16 9:00,0
108,서울,2020-09-16 10:00,0
108,서울,2020-09-16 11:00,0.1
108,서울,2020-09-16 15:00,0
108,서울,2020-09-16 16:00,0.2
108,서울,2020-09-16 17:00,0
108,서울,2020-09-19 4:00,0.2
108,서울,2020-09-19 5:00,0
108,서울,2020-09-19 6:00,0.1
108,서울,2020-09-30 16:00,0
108,서울,2020-09-30 17:00,4.1
108,서울,2020-09-30 18:00,0.2
108,서울,2020-09-30 19:00,29.5
108,서울,2020-09-30 20:00,4.5
108,서울,2020-10-02 15:00,0
108,서울,2020-10-03 1:00,0
108,서울,2020-10-03 2:00,0
108,서울,2020-10-03 6:00,0
108,서울,2020-10-04 1:00,0
108,서울,2020-10-04 2:00,0
108,서울,2020-10-04 3:00,0
108,서울,2020-10-04 4:00,0
108,서울,2020-10-04 18:00,0
108,서울,2020-10-22 6:00,0
108,서울,2020-10-22 7:00,0
108,서울,2020-11-01 6:00,0
108,서울,2020-11-01 9:00,1.7
108,서울,2020-11-01 12:00,0.2
108,서울,2020-11-01 15:00,11.5
108,서울,2020-11-01 18:00,0.2
108,서울,2020-11-03 0:00,1.7
108,서울,2020-11-03 3:00,0.5
108,서울,2020-11-07 3:00,0
108,서울,2020-11-07 6:00,0.1
108,서울,2020-11-17 18:00,0
108,서울,2020-11-17 21:00,0.1
108,서울,2020-11-18 3:00,5.9
108,서울,2020-11-18 6:00,0.3
108,서울,2020-11-18 9:00,0.1
108,서울,2020-11-18 15:00,0
108,서울,2020-11-18 18:00,3.6
108,서울,2020-11-18 21:00,0.4
108,서울,2020-11-19 0:00,1.9
108,서울,2020-11-19 3:00,5.1
108,서울,2020-11-19 6:00,42.1
108,서울,2020-11-19 9:00,36.8
108,서울,2020-11-19 12:00,2.9
108,서울,2020-11-19 15:00,0
108,서울,2020-11-20 0:00,0
108,서울,2020-11-20 3:00,0
108,서울,2020-11-20 6:00,0
108,서울,2020-11-22 0:00,0.2
108,서울,2020-11-22 3:00,1.3
108,서울,2020-11-22 6:00,1.5
108,서울,2020-11-22 9:00,2
108,서울,2020-11-22 12:00,0
108,서울,2020-11-27 9:00,0
108,서울,2020-12-10 6:00,0
108,서울,2020-12-10 9:00,0
108,서울,2020-12-13 6:00,0.2
108,서울,2020-12-13 9:00,1.7
108,서울,2020-12-13 12:00,0.6
108,서울,2020-12-13 15:00,0.4
108,서울,2020-12-18 0:00,0
108,서울,2020-12-18 3:00,0
108,서울,2020-12-18 6:00,0.2
108,서울,2020-12-18 9:00,0
108,서울,2020-12-23 18:00,0
108,서울,2020-12-27 21:00,0
108,서울,2020-12-28 0:00,0
108,서울,2020-12-28 3:00,1.3
108,서울,2020-12-29 15:00,0.2
108,서울,2020-12-29 18:00,0
108,서울,2020-12-29 21:00,0
108,서울,2020-12-31 18:00,0
