지점,지점명,일시,강수량(mm),강수량 QC플래그
108,서울,2018-08-20 20:00,,9
108,서울,2018-08-20 21:00,,9
108,서울,2018-08-20 22:00,,9
108,서울,2018-08-20 23:00,,9
108,서울,2018-08-21 0:00,,9
108,서울,2018-08-21 2:00,0,0
108,서울,2018-08-21 3:00,0.1,0
108,서울,2018-08-21 4:00,0.4,0
108,서울,2018-08-21 5:00,1,0
108,서울,2018-08-21 6:00,1.5,0
108,서울,2018-08-21 7:00,2,0
108,서울,2018-08-21 8:00,0,0
108,서울,2018-08-21 9:00,,9
108,서울,2018-08-21 10:00,,9
108,서울,2018-08-21 11:00,0,0
108,서울,2018-08-21 12:00,0,0
108,서울,2018-08-21 13:00,,9
108,서울,2018-08-21 14:00,,9
108,서울,2018-08-21 15:00,,9
108,서울,2018-08-21 16:00,,9
108,서울,2018-08-21 17:00,,9
108,서울,2018-08-21 18:00,,9
108,서울,2018-08-21 19:00,,9
108,서울,2018-08-21 20:00,,9
108,서울,2018-08-21 21:00,,9
108,서울,2018-08-21 22:00,,9
108,서울,2018-08-21 23:00,,9
108,서울,2018-08-22 0:00,,9
108,서울,2018-08-23 4:00,0,0
108,서울,2018-08-23 5:00,0.1,0
108,서울,2018-08-23 6:00,,9
108,서울,2018-08-23 7:00,0,0
108,서울,2018-08-23 8:00,0,0
108,서울,2018-08-23 9:00,,9
108,서울,2018-08-23 10:00,,9
108,서울,2018-08-23 11:00,0.1,0
108,서울,2018-08-23 12:00,,9
108,서울,2018-08-23 13:00,,9
108,서울,2018-08-23 14:00,0.1,0
108,서울,2018-08-23 15:00,0,0
108,서울,2018-08-23 16:00,,9
108,서울,2018-08-23 17:00,,9
108,서울,2018-08-23 18:00,,9
108,서울,2018-08-23 19:00,0,0
108,서울,2018-08-23 20:00,0.1,0
108,서울,2018-08-23 21:00,0.1,0
108,서울,2018-08-23 22:00,1.5,0
108,서울,2018-08-23 23:00,0.5,0
108,서울,2018-08-24 0:00,0.5,0
108,서울,2018-08-24 1:00,0.2,0
108,서울,2018-08-24 2:00,0.8,0
108,서울,2018-08-24 3:00,1,0
108,서울,2018-08-24 4:00,1,0
108,서울,2018-08-24 5:00,0.5,0
108,서울,2018-08-24 6:00,0.5,0
108,서울,2018-08-24 7:00,0,0
108,서울,2018-08-24 8:00,0,0
108,서울,2018-08-24 9:00,0,0
108,서울,2018-08-24 10:00,0,0
108,서울,2018-08-24 11:00,0,0
108,서울,2018-08-24 12:00,0,0
108,서울,2018-08-24 13:00,0,0
108,서울,2018-08-24 14:00,1.5,0
108,서울,2018-08-24 15:00,0.5,0
108,서울,2018-08-24 16:00,0,0
108,서울,2018-08-24 17:00,0,0
108,서울,2018-08-24 18:00,1.5,0
108,서울,2018-08-24 19:00,0,0
108,서울,2018-08-24 20:00,0,0
108,서울,2018-08-24 21:00,,9
108,서울,2018-08-24 22:00,,9
108,서울,2018-08-24 23:00,,9
108,서울,2018-08-25 0:00,,9
108,서울,2018-08-26 13:00,0,0
108,서울,2018-08-26 14:00,0.1,0
108,서울,2018-08-26 15:00,0,0
108,서울,2018-08-26 16:00,0.1,0
108,서울,2018-08-26 17:00,0,0
108,서울,2018-08-26 18:00,,9
108,서울,2018-08-26 19:00,,9
108,서울,2018-08-26 20:00,,9
108,서울,2018-08-26 21:00,,9
108,서울,2018-08-26 22:00,1.3,0
108,서울,2018-08-26 23:00,0.5,0
108,서울,2018-08-27 0:00,0,0
108,서울,2018-08-27 1:00,1.5,0
108,서울,2018-08-27 2:00,1,0
108,서울,2018-08-27 3:00,1.5,0
108,서울,2018-08-27 4:00,3.5,0
108,서울,2018-08-27 5:00,3,0
108,서울,2018-08-27 6:00,1,0
108,서울,2018-08-27 7:00,2,0
108,서울,2018-08-27 8:00,0.5,0
108,서울,2018-08-27 9:00,0.5,0
108,서울,2018-08-27 10:00,2.5,0
108,서울,2018-08-27 11:00,0.5,0
108,서울,2018-08-27 12:00,1,0
108,서울,2018-08-27 13:00,0.5,0
108,서울,2018-08-27 14:00,0.5,0
108,서울,2018-08-27 15:00,0,0
108,서울,2018-08-27 16:00,0,0
108,서울,2018-08-27 17:00,0,0
108,서울,2018-08-27 18:00,,9
108,서울,2018-08-27 19:00,,9
108,서울,2018-08-27 20:00,,9
108,서울,2018-08-27 21:00,,9
108,서울,2018-08-27 22:00,,9
108,서울,2018-08-27 23:00,,9
108,서울,2018-08-28 0:00,,9
108,서울,2018-08-28 9:00,0,0
108,서울,2018-08-28 10:00,0,0
108,서울,2018-08-28 11:00,,9
108,서울,2018-08-28 12:00,2,0
108,서울,2018-08-28 13:00,9.5,0
108,서울,2018-08-28 14:00,4,0
108,서울,2018-08-28 15:00,0.5,0
108,서울,2018-08-28 16:00,2.5,0
108,서울,2018-08-28 17:00,2.5,0
108,서울,2018-08-28 18:00,18.5,0
108,서울,2018-08-28 19:00,7,0
108,서울,2018-08-28 20:00,15.5,0
108,서울,2018-08-28 21:00,29.5,0
108,서울,2018-08-28 22:00,0.5,0
108,서울,2018-08-28 23:00,3.5,0
108,서울,2018-08-29 0:00,1,0
108,서울,2018-08-29 1:00,0.5,0
108,서울,2018-08-29 2:00,,9
108,서울,2018-08-29 3:00,,9
108,서울,2018-08-29 4:00,,9
108,서울,2018-08-29 5:00,0,0
108,서울,2018-08-29 6:00,0,0
108,서울,2018-08-29 7:00,,9
108,서울,2018-08-29 8:00,,9
108,서울,2018-08-29 9:00,,9
108,서울,2018-08-29 10:00,,9
108,서울,2018-08-29 11:00,,9
108,서울,2018-08-29 12:00,,9
108,서울,2018-08-29 13:00,,9
108,서울,2018-08-29 14:00,0,0
108,서울,2018-08-29 15:00,0,0
108,서울,2018-08-29 16:00,0,0
108,서울,2018-08-29 17:00,1.5,0
108,서울,2018-08-29 18:00,1.5,0
108,서울,2018-08-29 19:00,6.5,0
108,서울,2018-08-29 20:00,21,0
108,서울,2018-08-29 21:00,5.5,0
108,서울,2018-08-29 22:00,4.5,0
108,서울,2018-08-29 23:00,1,0
108,서울,2018-08-30 0:00,0,0
108,서울,2018-08-30 1:00,0.5,0
108,서울,2018-08-30 2:00,6.5,0
108,서울,2018-08-30 3:00,1.5,0
108,서울,2018-08-30 4:00,0,0
108,서울,2018-08-30 5:00,0.5,0
108,서울,2018-08-30 6:00,0,0
108,서울,2018-08-30 7:00,,9
108,서울,2018-08-30 8:00,,9
108,서울,2018-08-30 9:00,,9
108,서울,2018-08-30 10:00,,9
108,서울,2018-08-30 11:00,,9
108,서울,2018-08-30 12:00,,9
108,서울,2018-08-30 13:00,,9
108,서울,2018-08-30 14:00,,9
108,서울,2018-08-30 15:00,,9
108,서울,2018-08-30 16:00,,9
108,서울,2018-08-30 17:00,,9
108,서울,2018-08-30 18:00,0,0
108,서울,2018-08-30 19:00,0.5,0
108,서울,2018-08-30 20:00,0,0
108,서울,2018-08-30 21:00,,9
108,서울,2018-08-30 22:00,,9
108,서울,2018-08-30 23:00,,9
108,서울,2018-08-31 0:00,,9
108,서울,2018-08-31 2:00,0,0
108,서울,2018-08-31 3:00,0,0
108,서울,2018-08-31 4:00,0,0
108,서울,2018-08-31 5:00,0,0
108,서울,2018-08-31 6:00,,9
108,서울,2018-08-31 7:00,0,0
108,서울,2018-08-31 8:00,0.1,0
108,서울,2018-08-31 9:00,0,0
108,서울,2018-08-31 10:00,,9
108,서울,2018-08-31 11:00,,9
108,서울,2018-08-31 12:00,,9
108,서울,2018-08-31 13:00,,9
108,서울,2018-08-31 14:00,,9
108,서울,2018-08-31 15:00,,9
108,서울,2018-08-31 16:00,,9
108,서울,2018-08-31 17:00,,9
108,서울,2018-08-31 18:00,,9
108,서울,2018-08-31 19:00,,9
108,서울,2018-08-31 20:00,,9
108,서울,2018-08-31 21:00,,9
108,서울,2018-08-31 22:00,,9
108,서울,2018-08-31 23:00,,9
108,서울,2018-09-01 0:00,,9
108,서울,2018-09-03 9:00,2,0
108,서울,2018-09-03 10:00,0.5,0
108,서울,2018-09-03 11:00,0,0
108,서울,2018-09-03 12:00,0,0
108,서울,2018-09-03 13:00,0,0
108,서울,2018-09-03 14:00,,9
108,서울,2018-09-03 15:00,0,0
108,서울,2018-09-03 16:00,3.5,0
108,서울,2018-09-03 17:00,13,0
108,서울,2018-09-03 18:00,13,0
108,서울,2018-09-03 19:00,1,0
108,서울,2018-09-03 20:00,0.5,0
108,서울,2018-09-03 21:00,0.5,0
108,서울,2018-09-03 22:00,0.5,0
108,서울,2018-09-03 23:00,0,0
108,서울,2018-09-04 0:00,,9
108,서울,2018-09-07 0:00,1,0
108,서울,2018-09-07 2:00,0.5,0
108,서울,2018-09-07 3:00,0,0
108,서울,2018-09-07 4:00,,9
108,서울,2018-09-07 5:00,,9
108,서울,2018-09-07 6:00,,9
108,서울,2018-09-07 7:00,,9
108,서울,2018-09-07 8:00,,9
108,서울,2018-09-07 9:00,,9
108,서울,2018-09-07 10:00,,9
108,서울,2018-09-07 11:00,,9
108,서울,2018-09-07 12:00,,9
108,서울,2018-09-07 13:00,,9
108,서울,2018-09-07 14:00,,9
108,서울,2018-09-07 15:00,,9
108,서울,2018-09-07 16:00,,9
108,서울,2018-09-07 17:00,,9
108,서울,2018-09-07 18:00,,9
108,서울,2018-09-07 19:00,,9
108,서울,2018-09-07 20:00,,9
108,서울,2018-09-07 21:00,,9
108,서울,2018-09-07 22:00,,9
108,서울,2018-09-07 23:00,,9
108,서울,2018-09-08 0:00,,9
108,서울,2018-09-14 20:00,0,0
108,서울,2018-09-14 21:00,,9
108,서울,2018-09-14 22:00,0,0
108,서울,2018-09-14 23:00,0.5,0
108,서울,2018-09-15 0:00,0,0
108,서울,2018-09-15 3:00,0,0
108,서울,2018-09-15 4:00,0.1,0
108,서울,2018-09-15 5:00,0,0
108,서울,2018-09-15 6:00,0.1,0
108,서울,2018-09-15 7:00,0,0
108,서울,2018-09-15 8:00,,9
108,서울,2018-09-15 9:00,,9
108,서울,2018-09-15 10:00,,9
108,서울,2018-09-15 11:00,,9
108,서울,2018-09-15 12:00,,9
108,서울,2018-09-15 13:00,,9
108,서울,2018-09-15 14:00,,9
108,서울,2018-09-15 15:00,,9
108,서울,2018-09-15 16:00,0,0
108,서울,2018-09-15 17:00,0,0
108,서울,2018-09-15 18:00,0,0
108,서울,2018-09-15 19:00,0,0
108,서울,2018-09-15 20:00,,9
108,서울,2018-09-15 21:00,,9
108,서울,2018-09-15 22:00,,9
108,서울,2018-09-15 23:00,,9
108,서울,2018-09-16 0:00,,9
108,서울,2018-09-16 1:00,0,0
108,서울,2018-09-16 2:00,0,0
108,서울,2018-09-16 3:00,0.2,0
108,서울,2018-09-16 4:00,0.3,0
108,서울,2018-09-16 5:00,0,0
108,서울,2018-09-16 6:00,0,0
108,서울,2018-09-16 7:00,0,0
108,서울,2018-09-16 8:00,0,0
108,서울,2018-09-16 9:00,,9
108,서울,2018-09-16 10:00,,9
108,서울,2018-09-16 11:00,,9
108,서울,2018-09-16 12:00,0,0
108,서울,2018-09-16 13:00,0,0
108,서울,2018-09-16 14:00,0,0
108,서울,2018-09-16 15:00,0.5,0
108,서울,2018-09-16 16:00,0,0
108,서울,2018-09-16 17:00,1,0
108,서울,2018-09-16 18:00,0,0
108,서울,2018-09-16 19:00,0,0
108,서울,2018-09-16 20:00,,9
108,서울,2018-09-16 21:00,,9
108,서울,2018-09-16 22:00,,9
108,서울,2018-09-16 23:00,0,0
108,서울,2018-09-17 0:00,0,0
108,서울,2018-09-17 1:00,0,0
108,서울,2018-09-17 2:00,0.1,0
108,서울,2018-09-17 3:00,,9
108,서울,2018-09-17 4:00,,9
108,서울,2018-09-17 5:00,,9
108,서울,2018-09-17 6:00,,9
108,서울,2018-09-17 7:00,,9
108,서울,2018-09-17 8:00,,9
108,서울,2018-09-17 9:00,,9
108,서울,2018-09-17 10:00,,9
108,서울,2018-09-17 11:00,,9
108,서울,2018-09-17 12:00,,9
108,서울,2018-09-17 13:00,,9
108,서울,2018-09-17 14:00,,9
108,서울,2018-09-17 15:00,,9
108,서울,2018-09-17 16:00,,9
108,서울,2018-09-17 17:00,,9
108,서울,2018-09-17 18:00,,9
108,서울,2018-09-17 19:00,,9
108,서울,2018-09-17 20:00,,9
108,서울,2018-09-17 21:00,,9
108,서울,2018-09-17 22:00,,9
108,서울,2018-09-17 23:00,,9
108,서울,2018-09-18 0:00,,9
108,서울,2018-09-19 6:00,0,0
108,서울,2018-09-19 7:00,,9
108,서울,2018-09-19 8:00,,9
108,서울,2018-09-19 9:00,,9
108,서울,2018-09-19 10:00,,9
108,서울,2018-09-19 11:00,,9
108,서울,2018-09-19 12:00,,9
108,서울,2018-09-19 13:00,,9
108,서울,2018-09-19 14:00,,9
108,서울,2018-09-19 15:00,,9
108,서울,2018-09-19 16:00,,9
108,서울,2018-09-19 17:00,0,0
108,서울,2018-09-19 18:00,0,0
108,서울,2018-09-19 19:00,0,0
108,서울,2018-09-19 20:00,0,0
108,서울,2018-09-19 21:00,0.1,0
108,서울,2018-09-19 22:00,0.1,0
108,서울,2018-09-19 23:00,0,0
108,서울,2018-09-20 0:00,0,0
108,서울,2018-09-20 6:00,0.5,0
108,서울,2018-09-20 7:00,1.5,0
108,서울,2018-09-20 8:00,0.5,0
108,서울,2018-09-20 9:00,1,0
108,서울,2018-09-20 10:00,0.5,0
108,서울,2018-09-20 11:00,0,0
108,서울,2018-09-20 12:00,0.5,0
108,서울,2018-09-20 13:00,0,0
108,서울,2018-09-20 14:00,0.5,0
108,서울,2018-09-20 15:00,,9
108,서울,2018-09-20 16:00,,9
108,서울,2018-09-20 17:00,,9
108,서울,2018-09-20 18:00,,9
108,서울,2018-09-20 19:00,0,0
108,서울,2018-09-20 20:00,,9
108,서울,2018-09-20 21:00,0,0
108,서울,2018-09-20 22:00,0,0
108,서울,2018-09-20 23:00,0,0
108,서울,2018-09-21 0:00,,9
108,서울,2018-09-21 2:00,0,0
108,서울,2018-09-21 3:00,1.5,0
108,서울,2018-09-21 4:00,2.5,0
108,서울,2018-09-21 5:00,0.5,0
108,서울,2018-09-21 6:00,1.5,0
108,서울,2018-09-21 7:00,5,0
108,서울,2018-09-21 8:00,4,0
108,서울,2018-09-21 9:00,1,0
108,서울,2018-09-21 10:00,1,0
108,서울,2018-09-21 11:00,0.5,0
108,서울,2018-09-21 12:00,0,0
108,서울,2018-09-21 13:00,0,0
108,서울,2018-09-21 14:00,0.5,0
108,서울,2018-09-21 15:00,,9
108,서울,2018-09-21 16:00,,9
108,서울,2018-09-21 17:00,,9
108,서울,2018-09-21 18:00,,9
108,서울,2018-09-21 19:00,,9
108,서울,2018-09-21 20:00,,9
108,서울,2018-09-21 21:00,,9
108,서울,2018-09-21 22:00,,9
108,서울,2018-09-21 23:00,,9
108,서울,2018-09-22 0:00,,9
108,서울,2018-09-22 4:00,0,0
108,서울,2018-09-22 5:00,6.5,0
108,서울,2018-09-22 6:00,,9
108,서울,2018-09-22 7:00,,9
108,서울,2018-09-22 8:00,,9
108,서울,2018-09-22 9:00,,9
108,서울,2018-09-22 10:00,,9
108,서울,2018-09-22 11:00,,9
108,서울,2018-09-22 12:00,,9
108,서울,2018-09-22 13:00,,9
108,서울,2018-09-22 14:00,,9
108,서울,2018-09-22 15:00,,9
108,서울,2018-09-22 16:00,,9
108,서울,2018-09-22 17:00,,9
108,서울,2018-09-22 18:00,,9
108,서울,2018-09-22 19:00,,9
108,서울,2018-09-22 20:00,,9
108,서울,2018-09-22 21:00,,9
108,서울,2018-09-22 22:00,,9
108,서울,2018-09-22 23:00,,9
108,서울,2018-09-23 0:00,,9
108,서울,2018-09-23 6:00,0,0
108,서울,2018-09-23 7:00,0,0
108,서울,2018-09-23 8:00,,9
108,서울,2018-09-23 9:00,,9
108,서울,2018-09-23 10:00,,9
108,서울,2018-09-23 11:00,,9
108,서울,2018-09-23 12:00,,9
108,서울,2018-09-23 13:00,,9
108,서울,2018-09-23 14:00,,9
108,서울,2018-09-23 15:00,,9
108,서울,2018-09-23 16:00,,9
108,서울,2018-09-23 17:00,,9
108,서울,2018-09-23 18:00,,9
108,서울,2018-09-23 19:00,,9
108,서울,2018-09-23 20:00,,9
108,서울,2018-09-23 21:00,,9
108,서울,2018-09-23 22:00,,9
108,서울,2018-09-23 23:00,,9
108,서울,2018-09-24 0:00,,9
108,서울,2018-10-01 17:00,0,0
108,서울,2018-10-01 18:00,,9
108,서울,2018-10-01 19:00,,9
108,서울,2018-10-01 20:00,,9
108,서울,2018-10-01 21:00,,9
108,서울,2018-10-01 22:00,,9
108,서울,2018-10-01 23:00,,9
108,서울,2018-10-02 0:00,,9
108,서울,2018-10-05 7:00,0,0
108,서울,2018-10-05 8:00,0.3,0
108,서울,2018-10-05 9:00,1.2,0
108,서울,2018-10-05 10:00,1.5,0
108,서울,2018-10-05 11:00,1.5,0
108,서울,2018-10-05 12:00,2,0
108,서울,2018-10-05 13:00,4,0
108,서울,2018-10-05 14:00,2.5,0
108,서울,2018-10-05 15:00,4,0
108,서울,2018-10-05 16:00,6,0
108,서울,2018-10-05 17:00,5.5,0
108,서울,2018-10-05 18:00,1,0
108,서울,2018-10-05 19:00,1.5,0
108,서울,2018-10-05 20:00,1,0
108,서울,2018-10-05 21:00,1.5,0
108,서울,2018-10-05 22:00,1.5,0
108,서울,2018-10-05 23:00,0.5,0
108,서울,2018-10-06 0:00,1,0
108,서울,2018-10-06 1:00,1,0
108,서울,2018-10-06 2:00,1.5,0
108,서울,2018-10-06 3:00,2,0
108,서울,2018-10-06 4:00,2.5,0
108,서울,2018-10-06 5:00,4.5,0
108,서울,2018-10-06 6:00,8.5,0
108,서울,2018-10-06 7:00,9.5,0
108,서울,2018-10-06 8:00,9,0
108,서울,2018-10-06 9:00,6,0
108,서울,2018-10-06 10:00,6,0
108,서울,2018-10-06 11:00,3.5,0
108,서울,2018-10-06 12:00,1,0
108,서울,2018-10-06 13:00,0.5,0
108,서울,2018-10-06 14:00,,9
108,서울,2018-10-06 15:00,,9
108,서울,2018-10-06 16:00,,9
108,서울,2018-10-06 17:00,,9
108,서울,2018-10-06 18:00,,9
108,서울,2018-10-06 19:00,,9
108,서울,2018-10-06 20:00,,9
108,서울,2018-10-06 21:00,,9
108,서울,2018-10-06 22:00,,9
108,서울,2018-10-06 23:00,,9
108,서울,2018-10-07 0:00,,9
108,서울,2018-10-09 21:00,0,0
108,서울,2018-10-09 22:00,,9
108,서울,2018-10-09 23:00,,9
108,서울,2018-10-10 0:00,,9
108,서울,2018-10-10 1:00,0,0
108,서울,2018-10-10 2:00,4.5,0
108,서울,2018-10-10 3:00,2.5,0
108,서울,2018-10-10 4:00,,9
108,서울,2018-10-10 5:00,,9
108,서울,2018-10-10 6:00,,9
108,서울,2018-10-10 7:00,,9
108,서울,2018-10-10 8:00,,9
108,서울,2018-10-10 9:00,,9
108,서울,2018-10-10 10:00,,9
108,서울,2018-10-10 11:00,,9
108,서울,2018-10-10 12:00,,9
108,서울,2018-10-10 13:00,,9
108,서울,2018-10-10 14:00,,9
108,서울,2018-10-10 15:00,,9
108,서울,2018-10-10 16:00,,9
108,서울,2018-10-10 17:00,,9
108,서울,2018-10-10 18:00,,9
108,서울,2018-10-10 19:00,,9
108,서울,2018-10-10 20:00,,9
108,서울,2018-10-10 21:00,,9
108,서울,2018-10-10 22:00,,9
108,서울,2018-10-10 23:00,,9
108,서울,2018-10-11 0:00,,9
108,서울,2018-10-11 17:00,,9
108,서울,2018-10-23 7:00,0,0
108,서울,2018-10-23 8:00,0,0
108,서울,2018-10-23 9:00,0,0
108,서울,2018-10-23 10:00,,9
108,서울,2018-10-23 11:00,0,0
108,서울,2018-10-23 12:00,5,0
108,서울,2018-10-23 13:00,0,0
108,서울,2018-10-23 14:00,,9
108,서울,2018-10-23 15:00,,9
108,서울,2018-10-23 16:00,,9
108,서울,2018-10-23 17:00,,9
108,서울,2018-10-23 18:00,,9
108,서울,2018-10-23 19:00,,9
108,서울,2018-10-23 20:00,,9
108,서울,2018-10-23 21:00,,9
108,서울,2018-10-23 22:00,,9
108,서울,2018-10-23 23:00,,9
108,서울,2018-10-24 0:00,,9
108,서울,2018-10-26 6:00,0,0
108,서울,2018-10-26 7:00,,9
108,서울,2018-10-26 8:00,0.5,0
108,서울,2018-10-26 9:00,0.5,0
108,서울,2018-10-26 10:00,0,0
108,서울,2018-10-26 11:00,1,0
108,서울,2018-10-26 12:00,1,0
108,서울,2018-10-26 13:00,1.5,0
108,서울,2018-10-26 14:00,5.5,0
108,서울,2018-10-26 15:00,1,0
108,서울,2018-10-26 16:00,,9
108,서울,2018-10-26 17:00,,9
108,서울,2018-10-26 18:00,,9
108,서울,2018-10-26 19:00,,9
108,서울,2018-10-26 20:00,0,0
108,서울,2018-10-26 21:00,,9
108,서울,2018-10-26 22:00,0,0
108,서울,2018-10-26 23:00,,9
108,서울,2018-10-27 0:00,,9
108,서울,2018-10-28 5:00,0,0
108,서울,2018-10-28 6:00,1.5,0
108,서울,2018-10-28 7:00,0,0
108,서울,2018-10-28 8:00,,9
108,서울,2018-10-28 9:00,2.5,0
108,서울,2018-10-28 10:00,,9
108,서울,2018-10-28 11:00,0,0
108,서울,2018-10-28 12:00,0,0
108,서울,2018-10-28 13:00,0,0
108,서울,2018-10-28 14:00,0,0
108,서울,2018-10-28 15:00,,9
108,서울,2018-10-28 16:00,0,0
108,서울,2018-10-28 17:00,1.5,0
108,서울,2018-10-28 18:00,,9
108,서울,2018-10-28 19:00,,9
108,서울,2018-10-28 20:00,,9
108,서울,2018-10-28 21:00,,9
108,서울,2018-10-28 22:00,,9
108,서울,2018-10-28 23:00,,9
108,서울,2018-10-29 0:00,,9
108,서울,2018-10-29 4:00,0,0
108,서울,2018-10-29 5:00,,9
108,서울,2018-10-29 6:00,,9
108,서울,2018-10-29 7:00,,9
108,서울,2018-10-29 8:00,,9
108,서울,2018-10-29 9:00,,9
108,서울,2018-10-29 10:00,,9
108,서울,2018-10-29 11:00,,9
108,서울,2018-10-29 12:00,0,0
108,서울,2018-10-29 13:00,0,0
108,서울,2018-10-29 14:00,,9
108,서울,2018-10-29 15:00,,9
108,서울,2018-10-29 16:00,,9
108,서울,2018-10-29 17:00,,9
108,서울,2018-10-29 18:00,,9
108,서울,2018-10-29 19:00,,9
108,서울,2018-10-29 20:00,,9
108,서울,2018-10-29 21:00,,9
108,서울,2018-10-29 22:00,,9
108,서울,2018-10-29 23:00,,9
108,서울,2018-10-30 0:00,,9
108,서울,2018-10-30 23:00,0,0
108,서울,2018-10-31 0:00,0,0
108,서울,2018-10-31 1:00,0,0
108,서울,2018-10-31 2:00,0,0
108,서울,2018-10-31 3:00,,9
108,서울,2018-10-31 4:00,,9
108,서울,2018-10-31 5:00,,9
108,서울,2018-10-31 6:00,,9
108,서울,2018-10-31 7:00,,9
108,서울,2018-10-31 8:00,,9
108,서울,2018-10-31 9:00,,9
108,서울,2018-10-31 10:00,,9
108,서울,2018-10-31 11:00,,9
108,서울,2018-10-31 12:00,,9
108,서울,2018-10-31 13:00,,9
108,서울,2018-10-31 14:00,,9
108,서울,2018-10-31 15:00,,9
108,서울,2018-10-31 16:00,,9
108,서울,2018-10-31 17:00,,9
108,서울,2018-10-31 18:00,,9
108,서울,2018-10-31 19:00,,9
108,서울,2018-10-31 20:00,,9
108,서울,2018-10-31 21:00,,9
108,서울,2018-10-31 22:00,,9
108,서울,2018-10-31 23:00,,9
108,서울,2018-11-01 0:00,,9
108,서울,2018-11-07 1:00,,9
108,서울,2018-11-07 2:00,,9
108,서울,2018-11-07 3:00,0.5,0
108,서울,2018-11-07 4:00,,9
108,서울,2018-11-07 5:00,,9
108,서울,2018-11-07 6:00,1,0
108,서울,2018-11-07 7:00,,9
108,서울,2018-11-07 8:00,,9
108,서울,2018-11-07 9:00,0.5,0
108,서울,2018-11-07 10:00,,9
108,서울,2018-11-07 11:00,,9
108,서울,2018-11-07 12:00,,9
108,서울,2018-11-07 13:00,,9
108,서울,2018-11-07 14:00,,9
108,서울,2018-11-07 15:00,,9
108,서울,2018-11-07 16:00,,9
108,서울,2018-11-07 17:00,,9
108,서울,2018-11-07 18:00,0,0
108,서울,2018-11-07 19:00,,9
108,서울,2018-11-07 20:00,,9
108,서울,2018-11-07 21:00,0,0
108,서울,2018-11-07 22:00,,9
108,서울,2018-11-07 23:00,,9
108,서울,2018-11-08 0:00,0,0
108,서울,2018-11-08 1:00,,9
108,서울,2018-11-08 2:00,,9
108,서울,2018-11-08 3:00,0.5,0
108,서울,2018-11-08 4:00,,9
108,서울,2018-11-08 5:00,,9
108,서울,2018-11-08 6:00,1.5,0
108,서울,2018-11-08 7:00,,9
108,서울,2018-11-08 8:00,,9
108,서울,2018-11-08 9:00,2,0
108,서울,2018-11-08 10:00,,9
108,서울,2018-11-08 11:00,,9
108,서울,2018-11-08 12:00,5.5,0
108,서울,2018-11-08 13:00,,9
108,서울,2018-11-08 14:00,,9
108,서울,2018-11-08 15:00,9.5,0
108,서울,2018-11-08 16:00,,9
108,서울,2018-11-08 17:00,,9
108,서울,2018-11-08 18:00,9,0
108,서울,2018-11-08 19:00,,9
108,서울,2018-11-08 20:00,,9
108,서울,2018-11-08 21:00,18,0
108,서울,2018-11-08 22:00,,9
108,서울,2018-11-08 23:00,,9
108,서울,2018-11-09 0:00,18,0
108,서울,2018-11-09 1:00,,9
108,서울,2018-11-09 2:00,,9
108,서울,2018-11-09 3:00,0.5,0
108,서울,2018-11-09 4:00,,9
108,서울,2018-11-09 5:00,,9
108,서울,2018-11-09 6:00,0,0
108,서울,2018-11-09 7:00,,9
108,서울,2018-11-09 8:00,,9
108,서울,2018-11-09 9:00,0.5,0
108,서울,2018-11-09 10:00,,9
108,서울,2018-11-09 11:00,,9
108,서울,2018-11-09 12:00,,9
108,서울,2018-11-09 13:00,,9
108,서울,2018-11-09 14:00,,9
108,서울,2018-11-09 15:00,,9
108,서울,2018-11-09 16:00,,9
108,서울,2018-11-09 17:00,,9
108,서울,2018-11-09 18:00,,9
108,서울,2018-11-09 19:00,,9
108,서울,2018-11-09 20:00,,9
108,서울,2018-11-09 21:00,,9
108,서울,2018-11-09 22:00,,9
108,서울,2018-11-09 23:00,,9
108,서울,2018-11-10 0:00,,9
108,서울,2018-11-10 6:00,0,0
108,서울,2018-11-10 7:00,,9
108,서울,2018-11-10 8:00,,9
108,서울,2018-11-10 9:00,0,0
108,서울,2018-11-10 10:00,,9
108,서울,2018-11-10 11:00,,9
108,서울,2018-11-10 12:00,,9
108,서울,2018-11-10 13:00,,9
108,서울,2018-11-10 14:00,,9
108,서울,2018-11-10 15:00,,9
108,서울,2018-11-10 16:00,,9
108,서울,2018-11-10 17:00,,9
108,서울,2018-11-10 18:00,,9
108,서울,2018-11-10 19:00,,9
108,서울,2018-11-10 20:00,,9
108,서울,2018-11-10 21:00,,9
108,서울,2018-11-10 22:00,,9
108,서울,2018-11-10 23:00,,9
108,서울,2018-11-11 0:00,,9
108,서울,2018-11-11 17:00,,9
108,서울,2018-11-11 18:00,0,0
108,서울,2018-11-11 19:00,,9
108,서울,2018-11-11 20:00,,9
108,서울,2018-11-11 21:00,0,0
108,서울,2018-11-11 22:00,,9
108,서울,2018-11-11 23:00,,9
108,서울,2018-11-12 0:00,,9
108,서울,2018-11-21 0:00,0.2,0
108,서울,2018-11-21 1:00,,9
108,서울,2018-11-21 2:00,,9
108,서울,2018-11-21 3:00,1,0
108,서울,2018-11-21 4:00,,9
108,서울,2018-11-21 5:00,,9
108,서울,2018-11-21 6:00,0,0
108,서울,2018-11-21 7:00,,9
108,서울,2018-11-21 8:00,,9
108,서울,2018-11-21 9:00,,9
108,서울,2018-11-21 10:00,,9
108,서울,2018-11-21 11:00,,9
108,서울,2018-11-21 12:00,,9
